"Store ID","Store Name","Address","Location Type","Store Size","Parking","Expenditure Band","Population Total","Male Population","Female Population","POI Category Counts"
"41f0b593-06b8-4c8d-a969-24e926d19995","Alfamidi","JW6Q+JGG, Jl. Letda Nasir, Nagrak, Kec. Gn. Putri, Kabupaten Bogor, Jawa Barat 16966, Indonesia","Commercial Area","Large","Yes","high","21664.23373031616","11085.534352064133","10578.699749290943","Amusement and Recreation:1 | Auto and Gasoline Service Stations:2 | Automotive Dealers:3 | Civic and Social Organizations:4 | Eating Places:17 | Education:7 | Fashion and Apparel:1 | Grocery Stores:2 | Healthcare:4 | Hotels:2 | Retail:2 | Salon/Spa:3 | Services:5"
"ccf6b0c7-903a-43e3-b636-dc3f53b49f26","Alfamidi Ciomas 3","Jl. Raya Ciomas Kreteg No.44, Pagelaran, Kec. Ciomas, Kabupaten Bogor, Jawa Barat 16610, Indonesia","Commercial Area","Large","Yes","high","36268.76853179932","18586.96127152443","17681.80795264244","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:1 | Eating Places:10 | Education:7 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:6 | Healthcare:7 | Retail:13 | Services:13 | Sports and Fitness Centers:1"
"4abb0379-ac57-451f-8a69-1a83ddc2bfa5","Alfamidi Harapan Jaya","Jl. Alexindo Jl. Rw. Bambu No.26, RT.008/RW.016, Harapan Jaya, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17124, Indonesia","Residential Area","Large","Yes","high","20859.989833831787","10472.12518787384","10387.865140914915","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:3 | Eating Places:8 | Education:5 | Fashion and Apparel:1 | Grocery Stores:1 | Industrial and Commercial Zones:1 | Retail:15 | Salon/Spa:1 | Services:6"
"a358f6f6-6ff6-4791-a83d-56570d8efe43","Alfamart Palembang Square","Komplek Palembang Square Jl. Angkatan 45, Lorok Pakjo, Ilir Barat I, Lorok Pakjo, Kec. Ilir Bar. I, Kota Palembang, Sumatera Selatan 30137, Indonesia","Mall","Large","Yes","high","3721.070167541504","1852.4425659179688","1868.627670288086","Amusement and Recreation:11 | Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:9 | Eating Places:63 | Education:3 | Entertainment:12 | Fashion and Apparel:12 | Grocery Stores:9 | Healthcare:9 | Hotels:5 | Industrial and Commercial Zones:4 | Retail:49 | Salon/Spa:10 | Services:14 | Sports and Fitness Centers:1 | Transportation:1"
"5e83dced-6153-4f1c-b787-5f1e78e94f4a","Alfamidi Polimak","CPW2+MWX, Ardipura, Jayapura Selatan, Jayapura City, Papua 99222, Indonesia","Commercial Area","Large","Yes","high","74282.53384208356","39474.33862731593","34808.19693820509","Amusement and Recreation:1 | Auto and Gasoline Service Stations:2 | Automotive Dealers:11 | Civic and Social Organizations:5 | Eating Places:4 | Education:1 | Entertainment:1 | Fashion and Apparel:1 | Healthcare:4 | Hotels:1 | Retail:1 | Salon/Spa:2 | Services:2 | Transportation:1"
"76a07161-a5a6-4cc1-9379-6ad52cb8cd8f","Alfamart","Jl. Kartika Plaza, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361, Indonesia","Mall","Large","Yes","high","17436.265457868576","8660.10447281599","8776.161144435406","Amusement and Recreation:10 | Civic and Social Organizations:9 | Eating Places:49 | Education:2 | Entertainment:4 | Fashion and Apparel:2 | Grocery Stores:1 | Healthcare:5 | Hotels:42 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:10 | Services:14 | Transportation:5"
"2438428b-5e99-4504-a733-c1ce9e52c875","Alfamidi Mekarsari, Tambun, Bekasi","P3V5+96Q, Mekarsari, Tambun Selatan, Bekasi Regency, West Java 17510, Indonesia","Commercial Area","Large","Yes","high","42953.82426071167","21791.17086791992","21162.65372276306","Amusement and Recreation:1 | Auto and Gasoline Service Stations:2 | Civic and Social Organizations:4 | Eating Places:13 | Education:3 | Entertainment:1 | Grocery Stores:1 | Healthcare:2 | Hotels:4 | Retail:10 | Salon/Spa:3 | Services:7 | Sports and Fitness Centers:2 | Transportation:2"
"443d4dc0-30cc-497a-88bf-a86b921da8c1","ALFAMIDI GREEN ARANA BEKASI","Kota Harapan Indah, Setia Asih, Kec. Tarumajaya, Kabupaten Bekasi, Jawa Barat 17215, Indonesia","Commercial Area","Large","Yes","high","9750.064596536104","4946.365730619","4803.698973324674","Civic and Social Organizations:1 | Eating Places:2 | Grocery Stores:1 | Healthcare:1 | Salon/Spa:2 | Services:3"
"d26ce2f4-c29b-4576-810c-8e1b23931635","Alfamidi","4, Jl. Pekapuran No.6, Sukamaju Baru, Kec. Tapos, Kota Depok, Jawa Barat 16455, Indonesia","Commercial Area","Large","Yes","high","54287.12181663513","27292.315826416016","26994.807403564453","Automotive Dealers:1 | Eating Places:12 | Education:3 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Hotels:1 | Retail:9 | Services:6 | Transportation:1"
"8c08e27a-a381-4152-bb5c-e5055853484d","Alfamidi Super Telagasari","P96Q+H74, Jl. Raya Syeh Quro, Talagamulya, Kec. Talagasari, Karawang, Jawa Barat 41381, Indonesia","Commercial Area","Large","Yes","high","15707.732880731022","7927.731674829918","7780.00118313213","Automotive Dealers:2 | Civic and Social Organizations:8 | Eating Places:6 | Education:2 | Fashion and Apparel:2 | Grocery Stores:3 | Retail:8 | Salon/Spa:1 | Services:4"
"e5304e5f-2838-4769-bc15-49b92ef43a48","Alfamidi Tanah Baru 2","Jl. Tanah Baru No.4, Depok, Kecamatan Beji, Kota Depok, Jawa Barat 16426, Indonesia","Commercial Area","Large","Yes","high","33930.5534324646","17058.25156402588","16872.302730560303","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Eating Places:5 | Education:1 | Grocery Stores:1 | Healthcare:3 | Retail:2 | Services:14 | Sports and Fitness Centers:1 | Transportation:1"
"0cae4f51-1e12-4296-882e-2f0baf79f482","Alfamidi Anyer 2","WWV9+W9H, Jl. Raya Anyer-Sirih, Cikoneng, Kec. Anyar, Kabupaten Serang, Banten 42166, Indonesia","Commercial Area","Large","Yes","high","22215.257693730066","11312.521766974009","10902.736276516109","Amusement and Recreation:2 | Automotive Dealers:2 | Civic and Social Organizations:5 | Eating Places:4 | Education:1 | Grocery Stores:3 | Healthcare:1 | Hotels:3 | Retail:1 | Services:7 | Sports and Fitness Centers:1"
"99f9ea4d-9e10-4a63-954c-55692d6f18eb","Alfamidi Cibeber Cilegon","X378+WX2, Jl. Nn, Ketileng, Kec. Cilegon, Kota Cilegon, Banten 42416, Indonesia","Commercial Area","Large","Yes","high","25059.20132446289","12706.753107070925","12352.448411941528","Children's Activities:1 | Civic and Social Organizations:4 | Eating Places:17 | Education:5 | Fashion and Apparel:3 | Grocery Stores:1 | Healthcare:2 | Hotels:2 | Industrial and Commercial Zones:1 | Retail:4 | Salon/Spa:1 | Services:6 | Sports and Fitness Centers:1 | Transportation:1"
"4a3ec5f4-b170-4293-9f46-4e4b9c95d162","Alfamidi Skyline","9MWH+44G, Ruko Skyline Residance, Wai Mhorock, Kec. Abepura, Kota Jayapura, Papua 99225, Indonesia","Commercial Area","Large","Yes","high","6546.485871315002","3478.8554968833923","3067.6305451393127","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:3 | Eating Places:3 | Education:1 | Grocery Stores:1 | Healthcare:1 | Hotels:1 | Services:4"
"50573d2e-9ab5-47c9-b2fb-5d539c69eff5","Alfamidi Sawil Jombang","Jl. Jombang Raya No.3, RT.2/RW.7, Parigi, Kec. Pd. Aren, Kota Tangerang Selatan, Banten 15227, Indonesia","Commercial Area","Large","Yes","high","15997.577087253332","7976.841217341367","8020.735985307023","Amusement and Recreation:1 | Automotive Dealers:3 | Civic and Social Organizations:3 | Eating Places:17 | Education:5 | Grocery Stores:2 | Healthcare:3 | Retail:3 | Salon/Spa:3 | Services:7 | Sports and Fitness Centers:1 | Transportation:1"
"93e71995-4c45-4423-93b0-375bd0967246","Alfamidi Pembangunan","Jalan Pembangunan 3, Karang Sari, Neglasari RT.001, RT.001/RW.003, Karang Anyar, Kec. Neglasari, Kota Tangerang, Banten 15121, Indonesia","Residential Area","Large","Yes","high","16330.569501876833","8235.143343925476","8095.426548957825","Auto and Gasoline Service Stations:1 | Civic and Social Organizations:2 | Eating Places:9 | Education:6 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:2 | Hotels:1 | Retail:9 | Services:6 | Sports and Fitness Centers:1"
"82d2b464-42b4-4991-b4e4-5c01574f3fd7","Alfamidi Damkar","Jl. Mayjend. Soetoyo No.Km. 1,5, Kotabumi, Kec. Purwakarta, Kota Cilegon, Banten 42434, Indonesia","Commercial Area","Large","Yes","high","9173.662914693356","4649.771836042404","4523.891144961119","Amusement and Recreation:3 | Eating Places:16 | Grocery Stores:3 | Healthcare:1 | Hotels:1 | Salon/Spa:1 | Services:5 | Transportation:1"
"3e95c460-5d87-458c-b01d-a18208d28c43","Alfamart Peak Avenue Plaza","KOMPLEK RUKO PEAK AVENUE, LIPPO KARAWACI UTARA PLAZA NO. 5, West Panunggangan, Cibodas, Tangerang City, Banten 15138, Indonesia","Mall","Large","Yes","high","4569.763945579529","2304.430408000946","2265.333632469177","Amusement and Recreation:3 | Civic and Social Organizations:1 | Eating Places:1 | Services:4"
"9e92546d-156d-4064-9bb6-bdf83cbffa46","Alfamidi Pamulang Benda 2 (MH30)","Jl. Benda Raya Jl. Benda Timur 8 No.24 Blok F1, Benda Baru, Kec. Pamulang, Kota Tangerang Selatan, Banten 15416, Indonesia","Residential Area","Large","Yes","high","12536.46994781494","6251.03600025177","6285.434027671814","Amusement and Recreation:1 | Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:18 | Education:3 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:1 | Hotels:1 | Retail:9 | Salon/Spa:3 | Services:11 | Transportation:1"
"id3276031003_0019","ALFAMIDI KALIBARU DEPOK","Jl. Abdul Gani 1 No.68, Kalibaru, Kec. Cilodong, Kota Depok, Jawa Barat 16414, Indonesia","Commercial Area","Large","Yes","high","32300.89037418365","16405.799758434296","15895.091305732729","Auto and Gasoline Service Stations:1 | Civic and Social Organizations:3 | Eating Places:2 | Fashion and Apparel:1 | Healthcare:2 | Retail:5 | Services:2"
"id3209030016_0012","Alfamidi Kalisari 2","9, Jl. Kalisari No.46 A, RT.9/RW.1, Pekayon, Kec. Ps. Rebo, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13710, Indonesia","Residential Area","Large","Yes","high","55429.95596885681","27780.304434776303","27649.65174388885","Amusement and Recreation:1 | Civic and Social Organizations:9 | Eating Places:13 | Education:6 | Entertainment:1 | Grocery Stores:4 | Healthcare:4 | Industrial and Commercial Zones:1 | Retail:4 | Salon/Spa:2 | Services:4 | Transportation:1"
"id3205290007_0005","Alfamidi Limbangan Garut","XX8P+35M, National Rte 3, Limbangan Timur, Balubur Limbangan, Garut Regency, West Java, Indonesia","Commercial Area","Large","Yes","high","27953.60341792379","14257.107798813437","13696.49563419033","Amusement and Recreation:3 | Civic and Social Organizations:8 | Eating Places:2 | Education:3 | Healthcare:1 | Retail:1 | Salon/Spa:1 | Services:3"
"id3172080002_0007","Alfamidi Penggilingan (PGLI)","QWWP+34M, Jl. Raya Penggilingan, RT.10/RW.6, Penggilingan, Kec. Cakung, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13940, Indonesia","Commercial Area","Large","Yes","high","39428.40079116821","19760.66835594177","19667.732563972477","Amusement and Recreation:3 | Auto and Gasoline Service Stations:2 | Automotive Dealers:2 | Civic and Social Organizations:2 | Eating Places:16 | Education:5 | Fashion and Apparel:8 | Grocery Stores:4 | Healthcare:1 | Industrial and Commercial Zones:4 | Retail:12 | Salon/Spa:3 | Services:7 | Sports and Fitness Centers:1 | Transportation:2"
"id3174060002_0009","Alfamidi Sawah Besar","Jl. Sukarjo Wiryopranoto No.74 8, RT.8/RW.1, Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160, Indonesia","Residential Area","Large","Yes","high","65426.40729522705","32990.38315200806","32436.02527999878","Amusement and Recreation:6 | Auto and Gasoline Service Stations:9 | Automotive Dealers:52 | Civic and Social Organizations:15 | Eating Places:41 | Education:4 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:3 | Healthcare:6 | Hotels:8 | Industrial and Commercial Zones:2 | Retail:16 | Salon/Spa:4 | Services:23 | Sports and Fitness Centers:1 | Transportation:6"
"id3173040001_0013","Alfamidi Johar Baru","RT. 001/003, Jl. Percetakan Negara II, RT.2/RW.4, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10560, Indonesia","Residential Area","Large","Yes","high","82137.33908462524","41462.01246643066","40675.32842636109","Amusement and Recreation:3 | Automotive Dealers:1 | Civic and Social Organizations:16 | Eating Places:28 | Education:8 | Entertainment:1 | Fashion and Apparel:3 | Grocery Stores:5 | Healthcare:8 | Hotels:4 | Retail:11 | Salon/Spa:4 | Services:17 | Sports and Fitness Centers:1 | Transportation:4"
"id3205280007_0003","Alfamidi Ganda Mekar","Jl. Kw. Industri No.26-27, Gandamekar, Kec. Cikarang Bar., Kabupaten Bekasi, Jawa Barat 17530, Indonesia","Commercial Area","Large","Yes","high","8750.43636417389","4439.238126754761","4311.19831776619","Automotive Dealers:1 | Civic and Social Organizations:3 | Eating Places:7 | Grocery Stores:3 | Hotels:1 | Industrial and Commercial Zones:2 | Retail:6 | Salon/Spa:1 | Services:5"
"id3276061001_0014","Alfamidi Cinere Raya","Jl. Ustadz Maaher At-Thuwailibi No. 111, Cinere, Kec. Cinere, Kota Depok, Jawa Barat 16514, Indonesia","Commercial Area","Large","Yes","high","18306.12014389038","9203.22161102295","9102.898990631104","Amusement and Recreation:2 | Auto and Gasoline Service Stations:6 | Automotive Dealers:7 | Civic and Social Organizations:9 | Eating Places:25 | Education:9 | Fashion and Apparel:3 | Grocery Stores:3 | Healthcare:8 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:7 | Services:18 | Transportation:4"
"id3203220003_0012","Alfamidi Cipanas","727V+95X, Jl. Raya Cipanas, RT.003/RW.002, Cipendawa, Cianjur, Kabupaten Cianjur, Jawa Barat 43253, Indonesia","Commercial Area","Large","Yes","high","72335.31504750252","36942.95197296143","35392.36433959007","Amusement and Recreation:2 | Automotive Dealers:1 | Civic and Social Organizations:6 | Eating Places:15 | Education:4 | Entertainment:1 | Fashion and Apparel:1 | Healthcare:7 | Hotels:24 | Industrial and Commercial Zones:1 | Retail:3 | Salon/Spa:2 | Services:5 | Transportation:1"
"id3201250002_0012","Alfamidi Atma Asnawi","Jl. Atma Asnawi No.40, Gn. Sindur, Kec. Gn. Sindur, Kabupaten Bogor, Jawa Barat 16340, Indonesia","Commercial Area","Large","Yes","high","24439.10408577521","12524.51355487574","11914.591047014226","Civic and Social Organizations:4 | Eating Places:2 | Education:1 | Retail:2 | Salon/Spa:1 | Services:2"
"id3201120011_0012","Alfamidi Raya Puncak 113","Jl. Raya Cibogo Puncak No.82, Cipayung Datar, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16770, Indonesia","Commercial Area","Large","Yes","high","26316.5456148386","13486.66177135706","12829.8843126297","Amusement and Recreation:2 | Eating Places:5 | Entertainment:1 | Grocery Stores:1 | Healthcare:1 | Hotels:12 | Retail:2 | Services:1 | Transportation:1"
"6d356f1b-c411-4001-8383-fc5cf0259819","ALFAMART RUKO SEASON CITY","RUKO MALL SC, Jl. Prof. Dr. Latumeten No.33 BLOK E21, RT.13/RW.1, Jemb. Besi, Kec. Tambora, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11320, Indonesia","Mall","Large","Yes","high","12093.000918388369","6074.860809326172","6018.140047073364","Amusement and Recreation:11 | Auto and Gasoline Service Stations:1 | Automotive Dealers:7 | Civic and Social Organizations:25 | Eating Places:61 | Education:2 | Entertainment:4 | Fashion and Apparel:25 | Grocery Stores:5 | Healthcare:12 | Hotels:3 | Industrial and Commercial Zones:1 | Retail:50 | Salon/Spa:15 | Services:33 | Sports and Fitness Centers:2 | Transportation:5"
"26f5775d-8eb1-4c34-af5a-4f05ed12301e","ALFAMIDI ABDUL MAJID MH26","Jl. Cipete Utara No.5-4, RT.13/RW.7, Cipete Sel., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12410, Indonesia","Residential Area","Large","Yes","high","48380.019119262695","24237.451692581177","24142.56876182556","Amusement and Recreation:5 | Automotive Dealers:2 | Civic and Social Organizations:5 | Eating Places:20 | Education:2 | Entertainment:1 | Fashion and Apparel:2 | Grocery Stores:2 | Healthcare:1 | Hotels:11 | Industrial and Commercial Zones:1 | Retail:9 | Salon/Spa:4 | Services:12 | Sports and Fitness Centers:1 | Transportation:2"
"07ef568d-0144-4f21-a90c-1b23f977cd74","Alfamidi Al Mubarok","Parkiran Alfamidi SESKOAL, Jl. Al Mubarok 1 No.8, RT.8/RW.11, Cipulir, Kebayoran Lama, South Jakarta City, Jakarta 12230, Indonesia","Residential Area","Large","Yes","high","48986.60584259033","24541.339878082275","24445.267267227173","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Automotive Dealers:3 | Civic and Social Organizations:6 | Eating Places:15 | Education:8 | Fashion and Apparel:3 | Grocery Stores:6 | Healthcare:4 | Hotels:2 | Retail:8 | Salon/Spa:2 | Services:13 | Sports and Fitness Centers:1 | Transportation:2"
"ae437d82-b33b-4d72-8ae1-877d412f36a6","ALFAMIDI ASEMBARIS","Blok A, Jl. Asem Baris Raya No.1, RT.4/RW.3, Kb. Baru, Kec. Tebet, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12830, Indonesia","Residential Area","Large","Yes","high","6783.593734741211","3398.448932647705","3385.1449394226074","Amusement and Recreation:4 | Civic and Social Organizations:7 | Eating Places:27 | Education:4 | Entertainment:2 | Fashion and Apparel:1 | Healthcare:4 | Hotels:2 | Industrial and Commercial Zones:2 | Retail:3 | Salon/Spa:5 | Services:11 | Transportation:5"
"71b990fe-f927-46b5-84e6-2fa20ba744a6","Alfamidi Kelapa Dua Raya","Jl. Raya Klp. Dua No.6-14 1, RT.1/RW.8, Klp. Dua, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11550, Indonesia","Commercial Area","Large","Yes","high","30925.611219406128","15530.865217208862","15394.74577999115","Amusement and Recreation:2 | Auto and Gasoline Service Stations:9 | Automotive Dealers:8 | Civic and Social Organizations:5 | Eating Places:26 | Education:9 | Entertainment:2 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:2 | Hotels:1 | Industrial and Commercial Zones:1 | Retail:8 | Salon/Spa:2 | Services:25 | Transportation:1"
"85bb91e4-47ff-4e60-ae6d-7f898fdd464f","Alfamidi Barito","Jl. Barito II, RT.8/RW.5, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia","Residential Area","Large","Yes","high","50952.6806640625","25526.3052854538","25426.376806259155","Amusement and Recreation:3 | Auto and Gasoline Service Stations:2 | Automotive Dealers:1 | Civic and Social Organizations:26 | Eating Places:64 | Education:7 | Entertainment:10 | Fashion and Apparel:4 | Grocery Stores:3 | Healthcare:13 | Hotels:8 | Industrial and Commercial Zones:1 | Retail:13 | Salon/Spa:8 | Services:35 | Sports and Fitness Centers:2 | Transportation:3"
"2ab6634e-9134-49eb-81c3-533df52cd427","Alfamart Plaza 1 Pondok Indah","Pd. Indah Plaza 2, Jl. Taman Duta I No.I Blok UA, RT.14RT.5/RW.14, Pd. PinangKec, Kec. Kebayoran Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia","Mall","Large","Yes","high","24447.86268234253","12247.90526676178","12199.958134651184","Amusement and Recreation:2 | Civic and Social Organizations:15 | Eating Places:40 | Education:5 | Entertainment:5 | Fashion and Apparel:1 | Grocery Stores:1 | Healthcare:28 | Hotels:3 | Retail:8 | Salon/Spa:8 | Services:19 | Sports and Fitness Centers:2 | Transportation:1"
"3692b0ec-17ad-4022-9197-9f7922891fb0","Alfamart","Jl. Cimanuk No. 109 Rt 01 Rw 16 Ds. Muara Sanding, Pakuwon, Garut Kota, Garut Regency, West Java 44117, Indonesia","Mall","Large","Yes","high","48094.75169722689","24529.648240587587","23565.103458013797","Automotive Dealers:1 | Civic and Social Organizations:4 | Eating Places:5 | Grocery Stores:3 | Retail:3 | Salon/Spa:1"
"77363e15-b46a-4a65-b40c-21de92d3a0ef","Alfamidi Batujajar","3FPX+97G, Jalan Raya, East Batujajar, Batujajar, West Bandung Regency, West Java 40561, Indonesia","Commercial Area","Large","Yes","high","38921.593468904495","19766.763882935047","19154.83029425144","Amusement and Recreation:1 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:5 | Eating Places:4 | Education:4 | Entertainment:1 | Grocery Stores:1 | Healthcare:1 | Hotels:1 | Retail:5 | Salon/Spa:3 | Services:5"
"ea40924d-804e-44be-ab78-0369777c06dd","Alfamidi Bojong Nangka","No., Jl. Raya Legok - Karawaci No.5, Klp. Dua, Kecamatan Kelapa Dua, Kabupaten Tangerang, Banten 15810, Indonesia","Commercial Area","Large","Yes","high","29858.00144081053","15253.960897397352","14604.04101259113","Auto and Gasoline Service Stations:3 | Automotive Dealers:2 | Civic and Social Organizations:1 | Eating Places:7 | Education:1 | Healthcare:2 | Hotels:2 | Retail:4 | Salon/Spa:2 | Services:3"
"a6c3dbed-a0ab-4ae5-b6b8-0e6eb9837b24","ALFAMIDI BUNGUR SARI","GF6G+6WP, Cibening, Bungursari, Purwakarta Regency, West Java 41181, Indonesia","Commercial Area","Large","Yes","high","20486.876026034355","10351.628440916538","10135.247993707657","Amusement and Recreation:1 | Civic and Social Organizations:3 | Eating Places:6 | Education:4 | Grocery Stores:1 | Healthcare:4 | Hotels:2 | Retail:1 | Salon/Spa:2 | Services:2"
"4482da84-88c7-4d60-932c-12be19d2f266","Alfamidi Kapten Yusuf","Jl. Kapten No.54, RT.04/RW.01, Cikaret, Kec. Bogor Sel., Kota Bogor, Jawa Barat 16132, Indonesia","Residential Area","Large","Yes","high","11542.604196548462","5827.0869970321655","5715.5173988342285","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Automotive Dealers:1 | Civic and Social Organizations:2 | Eating Places:3 | Education:2 | Entertainment:1 | Grocery Stores:1 | Healthcare:3 | Retail:2 | Services:4"
"1c4f1e7a-50a4-4dd1-89ff-35e021f6ad93","Alfamidi raya Ciomas 2","Depan Bumi Panggugah, Jl. Raya Ciomas No.341, RT.1/RW.10, Ciomas Rahayu, Ciomas, Bogor Regency, West Java 16610, Indonesia","Commercial Area","Large","Yes","high","35041.86499977112","17918.45030784607","17123.41530609131","Amusement and Recreation:3 | Auto and Gasoline Service Stations:1 | Civic and Social Organizations:3 | Eating Places:19 | Education:4 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:6 | Healthcare:2 | Retail:9 | Salon/Spa:3 | Services:7 | Sports and Fitness Centers:3 | Transportation:1"
"617782e8-aede-4a14-a6ca-4ff740acbec6","Alfamidi Ciwangi","FFR5+8W2, Sadang,, Jl. Veteran, Ciwangi, Kec. Purwakarta, Kabupaten Purwakarta, Jawa Barat 41181, Indonesia","Commercial Area","Large","Yes","high","35110.52138030529","17740.678073108196","17369.84405398369","Auto and Gasoline Service Stations:2 | Automotive Dealers:7 | Civic and Social Organizations:5 | Eating Places:15 | Entertainment:3 | Fashion and Apparel:2 | Grocery Stores:1 | Healthcare:1 | Retail:7 | Salon/Spa:4 | Services:5 | Sports and Fitness Centers:1 | Transportation:1"
"0d171b5a-0c4c-4a77-8af2-161014394779","Alfamidi - Gadog","Jl. Raya Puncak - Cianjur No.27, Gadog, Kec. Megamendung, Kabupaten Bogor, Jawa Barat 16720, Indonesia","Commercial Area","Large","Yes","high","36663.29925441742","18788.22844028473","17875.071443080902","Amusement and Recreation:3 | Civic and Social Organizations:1 | Eating Places:20 | Education:5 | Grocery Stores:4 | Healthcare:2 | Hotels:7 | Retail:2 | Salon/Spa:1 | Services:4 | Transportation:1"
"3a47284d-e3f4-48a2-92a8-ff51be22416c","Alfamidi","Jl. Melati Raya III No.9, RT.003/RW.009, Jatikarya, Kec. Jatisampurna, Kota Bks, Jawa Barat 17435, Indonesia","Commercial Area","Large","Yes","high","10983.619476795197","5514.666840076447","5468.952872514725","Amusement and Recreation:3 | Civic and Social Organizations:1 | Eating Places:4 | Education:1 | Fashion and Apparel:1 | Grocery Stores:3 | Healthcare:1 | Hotels:1 | Retail:1 | Salon/Spa:1 | Services:3"
"678e25f8-d16b-4ba0-97d7-2f128faf91c2","Alfamidi Jati Makmur","Jl. Jatimakmur No.1, RT.004/RW.011, Jatimakmur, Kec. Pd. Gede, Kota Bks, Jawa Barat 17413, Indonesia","Residential Area","Large","Yes","high","38908.94995307922","19533.058135032657","19375.892709732056","Automotive Dealers:3 | Civic and Social Organizations:2 | Eating Places:6 | Education:3 | Entertainment:1 | Fashion and Apparel:1 | Grocery Stores:1 | Retail:3 | Salon/Spa:3 | Services:9"
"f2b7d0d0-e1ef-4181-ab58-5df591da792a","Alfamidi Raya Kranggan","Jl. Raya Kranggan No.4, RT.003/RW.009, Jatiraden, Kec. Jatisampurna, Kota Bks, Jawa Barat 17433, Indonesia","Commercial Area","Large","Yes","high","38425.851318359375","19290.48477458954","19135.367427825928","Amusement and Recreation:2 | Auto and Gasoline Service Stations:1 | Automotive Dealers:2 | Civic and Social Organizations:6 | Eating Places:7 | Education:5 | Healthcare:1 | Retail:1 | Salon/Spa:1 | Services:6 | Sports and Fitness Centers:1"
